"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0A890","2020-04-03 18:00:00","40.000","330.000","0.500","19.100","0.890","1013.400","","0.000","-99.000","-99.000","-99.000","21.800","","17.300",""
"C0A660","2020-04-03 18:00:00","97.000","327.000","0.400","16.900","0.970","1007.300","","1.500","5.500","324.000","","19.500","","16.900",""
"C0T9H0","2020-04-03 18:00:00","725.000","212.000","1.200","17.100","0.990","936.900","","1.000","-99.000","-99.000","-99.000","20.000","","15.400",""
"C0R270","2020-04-03 18:00:00","51.000","342.000","2.800","23.500","0.950","1008.500","","0.000","-99.000","-99.000","-99.000","28.300","","20.800",""
"C0O980","2020-04-03 18:00:00","18.000","8.000","2.100","23.100","0.830","1015.400","","0.000","-99.000","-99.000","-99.000","30.000","","19.300",""
"C0T9I0","2020-04-03 18:00:00","152.000","192.000","0.500","20.900","0.890","1000.900","","0.000","-99.000","-99.000","-99.000","23.500","","18.000",""
"C0V760","2020-04-03 18:00:00","30.000","310.000","3.300","25.200","0.710","1013.100","","0.000","-99.000","-99.000","-99.000","27.700","","20.400",""
"C0AG90","2020-04-03 18:00:00","25.000","116.000","0.700","18.800","0.970","1016.600","","1.000","-99.000","-99.000","-99.000","23.000","","18.800",""
"C0R570","2020-04-03 18:00:00","37.000","87.000","2.300","25.200","0.730","1010.400","","0.000","-99.000","-99.000","-99.000","28.400","","20.900",""
"C0AD00","2020-04-03 18:00:00","86.000","49.000","1.500","17.900","0.910","1009.600","","0.000","-99.000","-99.000","-99.000","20.800","","17.700",""
"C0V700","2020-04-03 18:00:00","24.000","310.000","2.500","23.900","0.790","1012.500","","0.000","-99.000","-99.000","-99.000","26.800","","21.000",""
"C0AH00","2020-04-03 18:00:00","38.000","81.000","1.900","17.700","0.990","1014.400","","0.500","-99.000","-99.000","-99.000","20.500","","17.700",""
"C0X080","2020-04-03 18:00:00","2.000","18.000","3.900","22.000","0.830","1016.400","","0.000","-99.000","-99.000","-99.000","29.200","","19.800",""
"C0G910","2020-04-03 18:00:00","42.000","350.000","5.800","20.500","0.880","1010.900","","0.000","-99.000","-99.000","-99.000","25.100","","18.800",""
"C0I480","2020-04-03 18:00:00","2165.000","11.000","0.300","11.800","0.990","791.200","","0.000","-99.000","-99.000","-99.000","16.900","","10.900",""
"C0A860","2020-04-03 18:00:00","362.000","14.000","1.600","14.900","1.000","977.000","","3.000","-99.000","-99.000","-99.000","17.600","","14.800",""
"C0U940","2020-04-03 18:00:00","25.000","40.000","1.600","18.500","0.990","1016.100","","6.500","-99.000","-99.000","-99.000","24.900","","17.600",""
"C0S970","2020-04-03 18:00:00","19.000","316.000","0.900","23.800","0.790","1014.300","","0.000","-99.000","-99.000","-99.000","25.100","","20.600",""
"C0V260","2020-04-03 18:00:00","126.000","279.000","1.200","24.400","0.700","1001.500","","0.000","-99.000","-99.000","-99.000","31.000","","19.100",""
"C0D480","2020-04-03 18:00:00","223.000","0.000","0.200","16.400","0.960","991.700","","0.000","-99.000","-99.000","-99.000","23.600","","16.400",""
"C0F0C0","2020-04-03 18:00:00","983.000","193.000","1.400","16.800","0.990","907.200","","0.500","-99.000","-99.000","-99.000","22.800","","14.900",""
"C0U860","2020-04-03 18:00:00","5.000","70.000","0.900","21.200","0.790","1017.400","","5.000","-99.000","-99.000","-99.000","25.900","","19.200",""
"C0UA50","2020-04-03 18:00:00","808.000","342.000","1.600","15.400","1.000","927.300","","15.000","-99.000","-99.000","-99.000","18.400","","14.900",""
"C0X320","2020-04-03 18:00:00","30.000","3.000","3.800","22.800","0.790","1012.400","","0.000","-99.000","-99.000","-99.000","29.600","","18.600",""
"C0T960","2020-04-03 18:00:00","120.000","13.000","0.500","22.200","0.990","1003.500","","0.000","-99.000","-99.000","-99.000","25.600","","18.400",""
"C0SA80","2020-04-03 18:00:00","136.000","0.000","0.200","23.300","0.800","1001.000","","0.000","-99.000","-99.000","-99.000","25.400","","18.100",""
"C0E780","2020-04-03 18:00:00","160.000","339.000","1.400","18.000","0.980","999.400","","2.000","-99.000","-99.000","-99.000","23.900","","17.400",""
"C0F9Q0","2020-04-03 18:00:00","149.000","356.000","3.800","18.800","0.960","998.900","","1.000","-99.000","-99.000","-99.000","24.000","","17.800",""
"C0F9X0","2020-04-03 18:00:00","166.000","26.000","3.900","18.500","0.990","1001.900","","1.000","-99.000","-99.000","-99.000","25.200","","17.000",""
"C0F0D0","2020-04-03 18:00:00","3171.000","156.000","3.400","6.000","1.000","699.400","","3.500","-99.000","-99.000","-99.000","9.500","","4.900",""
"C0S730","2020-04-03 18:00:00","110.000","94.000","1.900","22.100","0.870","1004.000","","2.000","-99.000","-99.000","-99.000","25.000","","20.400",""
"C0T790","2020-04-03 18:00:00","2830.000","256.000","0.600","9.900","0.810","728.800","","1.000","-99.000","-99.000","-99.000","15.500","","8.600",""
"C0K530","2020-04-03 18:00:00","12.000","29.000","4.700","20.900","0.850","1015.900","","0.000","10.400","37.000","","24.500","","20.000",""
"C0M780","2020-04-03 18:00:00","30.000","19.000","1.600","21.800","0.830","1013.800","","0.000","-99.000","-99.000","-99.000","27.500","","19.100",""
"C0V360","2020-04-03 18:00:00","94.000","345.000","1.800","23.400","0.730","1005.000","","0.000","-99.000","-99.000","-99.000","29.700","","18.000",""
"C0K510","2020-04-03 18:00:00","10.000","10.000","3.100","21.300","0.850","1015.200","","0.000","-99.000","-99.000","-99.000","26.000","","19.400",""
"C0D650","2020-04-03 18:00:00","97.000","49.000","4.200","17.600","0.860","1007.200","","0.000","9.400","47.000","","21.200","","17.300",""
"C0V630","2020-04-03 18:00:00","19.000","345.000","2.500","23.000","0.820","1013.900","","0.000","-99.000","-99.000","-99.000","26.100","","19.900",""
"C0U910","2020-04-03 18:00:00","17.000","119.000","0.700","19.400","0.960","1016.300","","11.000","-99.000","-99.000","-99.000","22.900","","18.500",""
"C0U600","2020-04-03 18:00:00","10.000","0.000","0.200","20.200","0.990","1016.400","","5.000","-99.000","-99.000","-99.000","24.200","","18.700",""
"C0G820","2020-04-03 18:00:00","29.000","2.000","0.700","21.200","0.860","1012.800","","0.000","-99.000","-99.000","-99.000","26.500","","18.900",""
"C0R590","2020-04-03 18:00:00","72.000","347.000","3.400","24.900","0.790","1007.300","","0.000","-99.000","-99.000","-99.000","28.300","","20.000",""
"C0A9E0","2020-04-03 18:00:00","26.000","186.000","1.000","19.200","0.780","1016.400","","0.500","-99.000","-99.000","-99.000","25.700","","18.600",""
"C0R480","2020-04-03 18:00:00","57.000","10.000","1.000","24.200","0.770","1008.600","","0.000","-99.000","-99.000","-99.000","29.400","","20.300",""
"C0X300","2020-04-03 18:00:00","70.000","0.000","0.000","21.400","0.940","1008.300","","1.000","-99.000","-99.000","-99.000","28.600","","18.900",""
"C0U970","2020-04-03 18:00:00","7.000","31.000","3.600","19.800","0.850","1018.400","","2.500","-99.000","-99.000","-99.000","24.000","","18.900",""
"C0R340","2020-04-03 18:00:00","230.000","26.000","0.600","22.400","0.860","989.200","","0.500","-99.000","-99.000","-99.000","28.100","","19.000",""
"C0M750","2020-04-03 18:00:00","10.000","14.000","4.900","21.400","0.850","1015.800","","0.500","-99.000","-99.000","-99.000","25.300","","19.900",""
"C0I110","2020-04-03 18:00:00","161.000","66.000","1.900","21.100","0.920","998.900","","0.000","-99.000","-99.000","-99.000","27.800","","19.200",""
"C0V370","2020-04-03 18:00:00","74.000","317.000","0.600","24.400","0.750","1008.100","","0.000","-99.000","-99.000","-99.000","29.700","","18.500",""
"C0C690","2020-04-03 18:00:00","242.000","37.000","3.200","16.200","0.830","990.500","","0.500","-99.000","-99.000","-99.000","22.100","","16.200",""
"C0A540","2020-04-03 18:00:00","401.000","0.000","0.000","16.700","0.960","971.900","","0.000","-99.000","-99.000","-99.000","23.400","","16.700",""
"C0SA60","2020-04-03 18:00:00","6.000","98.000","0.500","24.400","0.780","1015.300","","0.000","-99.000","-99.000","-99.000","26.400","","20.000",""
"C0H950","2020-04-03 18:00:00","192.000","267.000","0.300","20.500","0.960","994.800","","0.000","-99.000","-99.000","-99.000","27.300","","18.200",""
"C0O960","2020-04-03 18:00:00","112.000","341.000","2.000","23.200","0.790","1002.300","","0.000","-99.000","-99.000","-99.000","29.300","","18.300",""
"C0E880","2020-04-03 18:00:00","507.000","55.000","2.900","15.900","0.990","959.500","","1.500","-99.000","-99.000","-99.000","22.000","","15.500",""
"C0AH10","2020-04-03 18:00:00","30.000","103.000","2.100","19.000","1.000","1014.900","","1.000","-99.000","-99.000","-99.000","22.800","","18.900",""
"C0R680","2020-04-03 18:00:00","13.000","47.000","1.300","24.500","0.800","1014.500","","2.500","-99.000","-99.000","-99.000","26.000","","21.700",""
"C0X210","2020-04-03 18:00:00","38.000","21.000","2.500","22.400","0.830","1010.600","","0.000","-99.000","-99.000","-99.000","27.700","","19.000",""
"C0D430","2020-04-03 18:00:00","87.000","43.000","0.300","18.400","0.930","1007.000","","0.500","-99.000","-99.000","-99.000","26.000","","17.500",""
"C0AD30","2020-04-03 18:00:00","20.000","248.000","1.900","19.600","0.780","1014.400","","0.000","-99.000","-99.000","-99.000","25.000","","19.100",""
"C0R240","2020-04-03 18:00:00","87.000","18.000","0.600","22.400","0.940","1005.400","","2.000","-99.000","-99.000","-99.000","27.700","","19.400",""
"C0AI30","2020-04-03 18:00:00","26.000","105.000","3.200","18.800","0.930","1016.600","","0.500","-99.000","-99.000","-99.000","23.600","","18.800",""
"C0U960","2020-04-03 18:00:00","1885.000","275.000","1.300","12.300","0.990","816.800","","4.000","-99.000","-99.000","-99.000","15.800","","9.100",""
"C0T9E0","2020-04-03 18:00:00","415.000","0.000","0.000","19.400","0.920","971.400","","0.000","-99.000","-99.000","-99.000","22.600","","16.800",""
"C0D550","2020-04-03 18:00:00","1956.000","0.000","0.000","11.900","0.960","813.400","","1.000","-99.000","-99.000","-99.000","16.000","","10.000",""
"C0C630","2020-04-03 18:00:00","209.000","6.000","2.000","17.100","0.920","994.400","","0.500","-99.000","-99.000","-99.000","22.600","","17.100",""
"C0G620","2020-04-03 19:00:00","110.000","357.000","2.400","19.800","0.940","1004.400","","0.000","-99.000","-99.000","-99.000","28.200","","17.900",""
"C0AD50","2020-04-03 19:00:00","84.000","85.000","1.700","17.600","1.000","1010.200","","0.000","-99.000","-99.000","-99.000","22.800","","17.600",""
"C0A9A0","2020-04-03 19:00:00","24.000","28.000","0.900","18.600","0.960","1016.700","","0.500","-99.000","-99.000","-99.000","23.900","","18.400",""
"C0O830","2020-04-03 19:00:00","127.000","289.000","1.400","22.000","0.990","1003.000","","0.000","-99.000","-99.000","-99.000","30.600","","18.600",""
"C0S760","2020-04-03 19:00:00","1621.000","169.000","0.700","13.500","1.000","842.300","","0.000","-99.000","-99.000","-99.000","17.700","","11.400",""
"C0X160","2020-04-03 19:00:00","26.000","350.000","3.600","23.000","0.880","1013.800","","0.000","-99.000","-99.000","-99.000","27.500","","20.200",""
"C0C490","2020-04-03 19:00:00","157.000","33.000","1.500","17.400","0.910","1001.000","","0.500","-99.000","-99.000","-99.000","23.800","","17.400",""
"C0F970","2020-04-03 19:00:00","145.000","346.000","2.700","19.800","0.850","1000.000","","0.000","-99.000","-99.000","-99.000","25.900","","18.200",""
"C0R440","2020-04-03 19:00:00","1654.000","244.000","1.300","14.300","1.000","837.500","","0.000","-99.000","-99.000","-99.000","15.100","","11.400",""
"C0M690","2020-04-03 19:00:00","33.000","11.000","2.500","21.300","0.870","1013.000","","0.000","-99.000","-99.000","-99.000","27.300","","18.800",""
"C0V690","2020-04-03 19:00:00","30.000","22.000","1.700","24.100","0.830","1013.900","","0.000","-99.000","-99.000","-99.000","26.000","","20.700",""
"C0Z210","2020-04-03 19:00:00","126.000","9.000","1.300","21.500","0.970","1004.400","","0.000","-99.000","-99.000","-99.000","23.800","","18.100",""
"C0U770","2020-04-03 19:00:00","5.000","265.000","0.500","20.400","0.990","1017.900","","4.500","-99.000","-99.000","-99.000","24.800","","18.600",""
"C0Z080","2020-04-03 19:00:00","298.000","0.000","0.000","20.000","0.970","983.700","","0.000","-99.000","-99.000","-99.000","25.500","","17.500",""
"C0G640","2020-04-03 19:00:00","17.000","17.000","3.300","20.000","0.870","1018.600","","0.500","-99.000","-99.000","-99.000","25.200","","19.000",""
"C0X200","2020-04-03 19:00:00","61.000","302.000","1.400","22.000","0.900","1009.900","","0.000","-99.000","-99.000","-99.000","28.200","","18.600",""
"C0U900","2020-04-03 19:00:00","63.000","151.000","2.700","18.800","0.990","1012.700","","6.000","-99.000","-99.000","-99.000","23.700","","18.300",""
"C0Z230","2020-04-03 19:00:00","31.000","11.000","8.500","20.100","0.910","1015.500","","6.500","-99.000","-99.000","-99.000","24.500","","19.500",""
"C0F9O0","2020-04-03 19:00:00","175.000","32.000","0.400","19.200","1.000","997.300","","0.000","-99.000","-99.000","-99.000","26.300","","18.100",""
"C0C540","2020-04-03 19:00:00","46.000","53.000","2.000","18.200","0.850","1014.200","","0.000","-99.000","-99.000","-99.000","23.100","","18.100",""
"C0G770","2020-04-03 19:00:00","15.000","19.000","1.900","20.800","0.830","1016.000","","0.000","7.500","4.000","","25.500","","19.800",""
"C0V670","2020-04-03 19:00:00","20.000","335.000","3.100","24.400","0.770","1014.300","","0.000","-99.000","-99.000","-99.000","26.900","","20.500",""
"C0A870","2020-04-03 19:00:00","685.000","357.000","6.500","13.700","1.000","938.800","","4.000","-99.000","-99.000","-99.000","16.600","","13.400",""
"C0R220","2020-04-03 19:00:00","23.000","278.000","0.800","24.000","1.000","1014.300","","0.000","-99.000","-99.000","-99.000","27.300","","20.900",""
"C0Z220","2020-04-03 19:00:00","589.000","108.000","0.700","17.900","1.000","952.600","","1.000","-99.000","-99.000","-99.000","22.300","","15.800",""
"C0D560","2020-04-03 19:00:00","147.000","21.000","1.600","17.600","0.890","1002.700","","0.500","-99.000","-99.000","-99.000","25.400","","17.600",""
"C0I380","2020-04-03 19:00:00","258.000","0.000","0.000","20.600","0.990","986.900","","1.000","-99.000","-99.000","-99.000","27.200","","18.200",""
"C0Z020","2020-04-03 19:00:00","211.000","40.000","1.600","21.000","0.990","992.500","","0.000","-99.000","-99.000","-99.000","24.800","","17.200",""
"C0Z190","2020-04-03 19:00:00","62.000","254.000","0.300","20.700","0.990","1010.700","","9.000","-99.000","-99.000","-99.000","23.800","","19.000",""
"C0C710","2020-04-03 19:00:00","143.000","71.000","0.400","17.000","0.990","1003.300","","0.000","-99.000","-99.000","-99.000","22.700","","16.700",""
"C0C680","2020-04-03 19:00:00","228.000","360.000","1.600","16.200","0.890","991.300","","0.500","-99.000","-99.000","-99.000","21.800","","16.200",""
"C0X140","2020-04-03 19:00:00","17.000","10.000","1.300","22.500","0.830","1015.200","","0.000","-99.000","-99.000","-99.000","28.900","","20.100",""
"C0V710","2020-04-03 19:00:00","34.000","323.000","2.100","24.400","0.740","1012.600","","0.000","-99.000","-99.000","-99.000","27.100","","21.200",""
"C0G840","2020-04-03 19:00:00","32.000","12.000","2.100","19.900","0.900","1013.300","","0.000","-99.000","-99.000","-99.000","27.100","","18.500",""
"C0S890","2020-04-03 19:00:00","238.000","0.000","0.200","22.300","0.860","993.200","","0.000","-99.000","-99.000","-99.000","24.800","","17.300",""
"C0T820","2020-04-03 19:00:00","550.000","142.000","0.400","19.300","0.840","959.200","","0.000","-99.000","-99.000","-99.000","23.400","","16.400",""
"C0F9I0","2020-04-03 19:00:00","194.000","16.000","2.900","17.800","1.000","994.900","","2.500","-99.000","-99.000","-99.000","23.700","","17.200",""
"C0C650","2020-04-03 19:00:00","208.000","19.000","0.900","16.000","0.940","995.300","","0.000","-99.000","-99.000","-99.000","21.400","","16.000",""
"C0R600","2020-04-03 19:00:00","766.000","12.000","2.700","18.700","0.990","930.800","","1.000","-99.000","-99.000","-99.000","21.500","","18.100",""
"C0Z320","2020-04-03 19:00:00","646.000","0.000","0.000","17.800","1.000","945.100","","0.500","-99.000","-99.000","-99.000","21.500","","15.400",""
"C0V210","2020-04-03 19:00:00","734.000","177.000","1.200","20.500","0.780","935.700","","0.000","-99.000","-99.000","-99.000","26.000","","18.200",""
"C0K240","2020-04-03 19:00:00","1132.000","266.000","1.300","15.500","0.990","895.400","","0.500","-99.000","-99.000","-99.000","23.400","","15.400",""
"C0M520","2020-04-03 19:00:00","15.000","19.000","4.500","21.000","0.830","1015.400","","0.000","-99.000","-99.000","-99.000","26.600","","19.200",""
"C0A530","2020-04-03 19:00:00","300.000","55.000","1.000","16.100","0.990","984.500","","7.000","-99.000","-99.000","-99.000","25.300","","16.100",""
"C0E820","2020-04-03 19:00:00","220.000","34.000","2.500","16.800","0.950","993.800","","1.500","-99.000","-99.000","-99.000","23.700","","16.500",""
"C0K450","2020-04-03 19:00:00","35.000","355.000","5.500","20.400","0.820","1012.800","","0.000","-99.000","-99.000","-99.000","26.600","","18.700",""
"C0G760","2020-04-03 19:00:00","53.000","342.000","1.300","20.300","0.990","1014.000","","0.000","-99.000","-99.000","-99.000","27.000","","18.600",""
"CM0120","2020-04-03 19:00:00","4.000","41.000","6.800","21.000","0.770","1017.300","","0.000","13.300","43.000","","24.600","","20.500",""
"C0Z290","2020-04-03 19:00:00","946.000","0.000","0.000","16.600","0.990","913.000","","1.000","-99.000","-99.000","-99.000","18.400","","14.100",""
"C0V680","2020-04-03 19:00:00","40.000","349.000","3.000","24.800","0.760","1011.800","","0.000","-99.000","-99.000","-99.000","27.500","","20.100",""
"C0F9U0","2020-04-03 19:00:00","74.000","44.000","3.800","20.200","0.860","1009.100","","0.000","-99.000","-99.000","-99.000","26.300","","19.200",""
"C0V530","2020-04-03 19:00:00","34.000","354.000","2.800","22.700","0.980","1012.800","","0.000","-99.000","-99.000","-99.000","27.600","","19.200",""
"C0R550","2020-04-03 19:00:00","38.000","13.000","1.600","24.200","0.870","1013.000","","0.000","-99.000","-99.000","-99.000","28.000","","19.900",""
"C0F9L0","2020-04-03 19:00:00","253.000","31.000","2.500","18.400","0.990","988.400","","2.500","-99.000","-99.000","-99.000","24.500","","17.700",""
"C0A950","2020-04-03 19:00:00","60.000","324.000","8.800","18.100","1.000","1011.900","","3.000","-99.000","-99.000","-99.000","21.100","","18.100",""
"C0R160","2020-04-03 19:00:00","45.000","352.000","2.200","24.200","0.980","1010.900","","0.000","-99.000","-99.000","-99.000","28.300","","19.500",""
"C0F9S0","2020-04-03 19:00:00","43.000","2.000","2.700","20.100","0.830","1012.900","","0.000","-99.000","-99.000","-99.000","26.100","","19.200",""
"C0M820","2020-04-03 19:00:00","980.000","221.000","1.300","17.300","0.920","909.200","","0.000","-99.000","-99.000","-99.000","22.200","","16.600",""
"C0G870","2020-04-03 19:00:00","12.000","25.000","3.000","20.500","0.770","1017.300","","0.000","8.300","1.000","","25.200","","19.700",""
"C0R530","2020-04-03 19:00:00","16.000","357.000","2.700","24.100","0.720","1014.700","","0.000","-99.000","-99.000","-99.000","24.900","","21.000",""
"C0O840","2020-04-03 19:00:00","134.000","20.000","1.000","21.100","0.930","1000.100","","0.000","-99.000","-99.000","-99.000","27.100","","18.100",""
"C0F930","2020-04-03 19:00:00","100.000","46.000","0.600","19.200","0.980","1006.300","","0.500","-99.000","-99.000","-99.000","25.000","","18.900",""
"C0I010","2020-04-03 19:00:00","1562.000","254.000","1.600","13.500","0.980","851.400","","0.500","-99.000","-99.000","-99.000","21.800","","13.400",""
"C0R190","2020-04-03 19:00:00","32.000","62.000","0.800","23.200","0.990","1012.500","","0.500","-99.000","-99.000","-99.000","28.100","","20.700",""
"C0E420","2020-04-03 19:00:00","19.000","41.000","2.900","18.400","0.840","1015.100","","0.500","-99.000","-99.000","-99.000","23.400","","18.100",""
"C0I460","2020-04-03 19:00:00","110.000","20.000","4.200","20.700","0.870","1005.000","","0.000","-99.000","-99.000","-99.000","27.300","","19.000",""
"C0A9F0","2020-04-03 19:00:00","35.000","175.000","0.600","18.700","0.870","1015.900","","1.000","-99.000","-99.000","-99.000","24.200","","18.600",""
"C0F9A0","2020-04-03 19:00:00","425.000","278.000","1.000","18.500","0.980","968.900","","0.000","-99.000","-99.000","-99.000","25.200","","17.800",""
"C0O950","2020-04-03 19:00:00","4.000","338.000","2.400","22.300","0.890","1016.100","","0.000","-99.000","-99.000","-99.000","27.200","","20.100",""
"C0M760","2020-04-03 19:00:00","40.000","347.000","2.300","20.900","0.840","1013.200","","0.000","-99.000","-99.000","-99.000","27.900","","19.000",""
"C0AH70","2020-04-03 19:00:00","34.000","82.000","2.300","18.500","0.780","1015.800","","1.000","-99.000","-99.000","-99.000","22.800","","18.500",""
"C0V250","2020-04-03 19:00:00","298.000","163.000","0.800","22.400","0.810","982.500","","0.000","-99.000","-99.000","-99.000","30.300","","18.600",""
"C0U980","2020-04-03 19:00:00","573.000","310.000","4.100","15.100","1.000","954.300","","3.500","-99.000","-99.000","-99.000","20.600","","15.100",""
"C0S740","2020-04-03 19:00:00","289.000","18.000","1.000","21.200","0.900","985.500","","0.000","-99.000","-99.000","-99.000","23.900","","17.200",""
"C0A940","2020-04-03 19:00:00","49.000","5.000","1.000","16.700","0.990","1014.600","","1.000","-99.000","-99.000","-99.000","19.200","","16.500",""
"C0T870","2020-04-03 19:00:00","135.000","0.000","0.000","20.100","0.990","1002.100","","1.500","-99.000","-99.000","-99.000","24.200","","17.500",""
"C0O930","2020-04-03 19:00:00","69.000","295.000","0.800","22.600","0.930","1008.700","","0.000","-99.000","-99.000","-99.000","30.700","","19.100",""
"C0AI40","2020-04-03 19:00:00","37.000","218.000","1.200","19.600","0.780","1015.400","","0.000","-99.000","-99.000","-99.000","24.900","","19.000",""
"C0C460","2020-04-03 19:00:00","482.000","0.000","0.000","16.200","0.970","964.500","","1.000","-99.000","-99.000","-99.000","23.300","","15.900",""
"C0T9D0","2020-04-03 19:00:00","7.000","30.000","1.100","20.500","0.990","1018.200","","8.500","-99.000","-99.000","-99.000","26.500","","18.100",""
"C0I390","2020-04-03 19:00:00","1184.000","271.000","0.900","16.300","0.990","889.400","","0.000","-99.000","-99.000","-99.000","23.600","","15.800",""
"C0B020","2020-04-03 19:00:00","86.000","344.000","5.600","16.900","0.970","1007.700","","0.000","-99.000","-99.000","-99.000","19.900","","16.900",""
"CM0170","2020-04-03 19:00:00","106.000","252.000","2.600","20.200","0.980","1006.300","","0.000","-99.000","-99.000","-99.000","25.400","","18.100",""
"C0F860","2020-04-03 19:00:00","2215.000","218.000","1.200","12.100","1.000","783.900","","0.000","-99.000","-99.000","-99.000","17.300","","10.700",""
"C0U890","2020-04-03 19:00:00","116.000","125.000","2.700","18.800","0.990","1006.300","","8.000","-99.000","-99.000","-99.000","23.300","","17.900",""
"C0G800","2020-04-03 19:00:00","15.000","22.000","5.800","19.800","0.960","1016.000","","0.000","12.900","14.000","","25.100","","18.900",""
"C0F850","2020-04-03 19:00:00","379.000","12.000","0.500","18.600","0.990","974.000","","0.000","-99.000","-99.000","-99.000","25.300","","17.500",""
"C0AH50","2020-04-03 19:00:00","275.000","11.000","3.600","15.900","0.990","987.100","","0.500","-99.000","-99.000","-99.000","22.200","","15.900",""
"C0Z160","2020-04-03 19:00:00","124.000","14.000","1.000","21.200","0.940","1006.700","","1.000","-99.000","-99.000","-99.000","25.000","","18.600",""
"C0R540","2020-04-03 19:00:00","17.000","15.000","1.600","24.800","0.790","1014.400","","0.000","-99.000","-99.000","-99.000","26.700","","21.400",""
"C0K480","2020-04-03 19:00:00","56.000","356.000","3.400","19.800","0.990","1010.900","","0.000","-99.000","-99.000","-99.000","26.100","","18.200",""
"C0H890","2020-04-03 19:00:00","440.000","154.000","0.500","21.700","0.800","966.500","","0.000","-99.000","-99.000","-99.000","27.300","","18.800",""
"C0S770","2020-04-03 19:00:00","375.000","0.000","0.200","20.200","0.950","974.500","","0.000","-99.000","-99.000","-99.000","23.400","","17.500",""
"C0X230","2020-04-03 19:00:00","29.000","359.000","4.000","21.400","0.830","1015.500","","0.000","-99.000","-99.000","-99.000","26.800","","19.200",""
"C0B010","2020-04-03 19:00:00","38.000","0.000","0.200","17.600","0.990","1012.900","","1.000","-99.000","-99.000","-99.000","20.600","","17.600",""
"C0R490","2020-04-03 19:00:00","49.000","323.000","3.100","24.700","0.710","1010.500","","0.000","-99.000","-99.000","-99.000","28.700","","20.500",""
"C0V440","2020-04-03 19:00:00","27.000","314.000","2.000","-99.000","0.780","1013.100","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA40","2020-04-03 19:00:00","200.000","225.000","1.000","21.700","0.880","994.900","","0.000","-99.000","-99.000","-99.000","25.000","","18.000",""
"C0Z280","2020-04-03 19:00:00","224.000","95.000","0.800","20.400","0.990","993.400","","0.000","-99.000","-99.000","-99.000","23.900","","17.700",""
"C0Z070","2020-04-03 19:00:00","247.000","348.000","1.900","20.500","0.990","988.700","","0.000","-99.000","-99.000","-99.000","23.700","","17.600",""
"CM0180","2020-04-03 19:00:00","313.000","0.000","0.200","22.200","0.810","982.000","","0.000","-99.000","-99.000","-99.000","28.600","","18.900",""
"C0T9N0","2020-04-03 19:00:00","261.000","76.000","0.900","21.200","0.900","987.900","","0.000","-99.000","-99.000","-99.000","24.800","","17.600",""
"C0K470","2020-04-03 19:00:00","97.000","304.000","2.700","20.300","0.990","1006.200","","0.000","-99.000","-99.000","-99.000","26.600","","18.400",""
"C0R720","2020-04-03 19:00:00","214.000","348.000","4.600","22.100","0.860","992.700","","0.500","-99.000","-99.000","-99.000","24.100","","20.600",""
"C0V650","2020-04-03 19:00:00","28.000","3.000","5.000","23.800","0.790","1015.500","","0.000","-99.000","-99.000","-99.000","25.800","","20.000",""
"C0H9C0","2020-04-03 19:00:00","3402.000","349.000","0.500","4.600","1.000","679.300","","0.500","-99.000","-99.000","-99.000","6.200","","4.500",""
"C0U780","2020-04-03 19:00:00","15.000","27.000","0.900","18.700","0.990","1017.600","","4.500","-99.000","-99.000","-99.000","23.900","","18.300",""
"C0U760","2020-04-03 19:00:00","22.000","320.000","0.500","19.400","0.990","1017.800","","13.000","-99.000","-99.000","-99.000","24.900","","18.300",""
"C0E830","2020-04-03 19:00:00","37.000","31.000","3.500","18.700","0.850","1014.000","","0.500","-99.000","-99.000","-99.000","22.300","","18.400",""
"C0K330","2020-04-03 19:00:00","38.000","343.000","2.600","20.100","0.970","1012.900","","0.000","-99.000","-99.000","-99.000","27.400","","18.400",""
"C0M660","2020-04-03 19:00:00","40.000","345.000","3.400","20.500","0.880","1013.600","","0.000","-99.000","-99.000","-99.000","26.200","","18.700",""
"C0D580","2020-04-03 19:00:00","120.000","0.000","0.000","17.300","0.930","1005.500","","0.500","-99.000","-99.000","-99.000","24.500","","17.200",""
"C0R640","2020-04-03 19:00:00","21.000","24.000","2.300","24.900","0.780","1014.300","","0.000","-99.000","-99.000","-99.000","25.800","","21.300",""
"C0E810","2020-04-03 19:00:00","53.000","26.000","2.700","17.600","0.960","1013.400","","1.500","8.500","26.000","","22.900","","17.300",""
"C0G830","2020-04-03 19:00:00","27.000","4.000","4.100","19.900","1.000","1013.000","","0.000","-99.000","-99.000","-99.000","25.500","","18.600",""
"C0A550","2020-04-03 19:00:00","422.000","0.000","0.000","15.900","1.000","971.400","","4.000","-99.000","-99.000","-99.000","20.900","","15.800",""
"C0G750","2020-04-03 19:00:00","31.000","355.000","3.300","20.100","0.850","1015.200","","-99.000","-99.000","-99.000","-99.000","25.900","","18.800",""
"C0Z270","2020-04-03 19:00:00","343.000","0.000","0.200","20.200","0.910","979.100","","0.000","-99.000","-99.000","-99.000","22.300","","17.500",""
